datetime,Open,High,Low,Close,Volume
22.10.2020 19:00:00.000,1.18188,1.18207,1.18157,1.18184,27129.4609
22.10.2020 20:00:00.000,1.18186,1.18209,1.18175,1.18177,14536
22.10.2020 21:00:00.000,1.18177,1.18235,1.18174,1.18208,1548.5551
22.10.2020 22:00:00.000,1.18209,1.18232,1.18188,1.18227,5573.645
22.10.2020 23:00:00.000,1.18226,1.18233,1.1813,1.18146,19265.8906
23.10.2020 00:00:00.000,1.18143,1.18144,1.17866,1.17998,47398.0313
23.10.2020 01:00:00.000,1.17997,1.18044,1.17949,1.18039,34309.6992
23.10.2020 02:00:00.000,1.18041,1.18041,1.17976,1.18037,34233.1406
23.10.2020 03:00:00.000,1.18036,1.18046,1.17983,1.18004,20494.9609
23.10.2020 04:00:00.000,1.18003,1.1802,1.17955,1.18019,21125.7305
23.10.2020 05:00:00.000,1.18019,1.18038,1.17977,1.18038,21449.3203
23.10.2020 06:00:00.000,1.18037,1.18038,1.17915,1.17987,42373.7813
23.10.2020 07:00:00.000,1.17988,1.18308,1.17968,1.18283,64728.8984
23.10.2020 08:00:00.000,1.18285,1.18465,1.18277,1.18385,58328.1211
23.10.2020 09:00:00.000,1.18385,1.18537,1.18342,1.18463,45127.1406
23.10.2020 10:00:00.000,1.18463,1.18507,1.18412,1.18477,44526.25
23.10.2020 11:00:00.000,1.18476,1.18532,1.18424,1.18449,51437.7383
23.10.2020 12:00:00.000,1.18449,1.18599,1.18446,1.1853,65943.4063
23.10.2020 13:00:00.000,1.1853,1.18546,1.18369,1.18389,63305.9492
23.10.2020 14:00:00.000,1.1839,1.18391,1.18251,1.18353,81383.5078
23.10.2020 15:00:00.000,1.18354,1.18448,1.1833,1.18429,56942.6016
23.10.2020 16:00:00.000,1.18428,1.18443,1.18337,1.18432,32465.4902
23.10.2020 17:00:00.000,1.18433,1.18573,1.18423,1.18554,22643.75
23.10.2020 18:00:00.000,1.18553,1.18616,1.18548,1.18586,19635.5391
23.10.2020 19:00:00.000,1.18585,1.18627,1.18566,1.18624,19480.7891
23.10.2020 20:00:00.000,1.18626,1.18648,1.1856,1.18572,30719.5508
25.10.2020 21:00:00.000,1.18546,1.18568,1.18515,1.18558,963.1675
25.10.2020 22:00:00.000,1.18569,1.18605,1.18408,1.18417,8169.293
25.10.2020 23:00:00.000,1.18419,1.18486,1.18392,1.18479,12661.0303
26.10.2020 00:00:00.000,1.18479,1.18504,1.18436,1.18443,29508.1406
26.10.2020 01:00:00.000,1.18444,1.18493,1.18337,1.18397,31787.6797
26.10.2020 02:00:00.000,1.18395,1.18444,1.18362,1.18363,33087.8711
26.10.2020 03:00:00.000,1.18363,1.18379,1.18326,1.18336,23417.3105
26.10.2020 04:00:00.000,1.18336,1.1837,1.18322,1.18329,19397.25
26.10.2020 05:00:00.000,1.18327,1.18366,1.1829,1.18312,23565.7305
26.10.2020 06:00:00.000,1.18313,1.18368,1.18304,1.1834,30647.9102
26.10.2020 07:00:00.000,1.18342,1.18474,1.18279,1.18331,55760.6094
26.10.2020 08:00:00.000,1.1833,1.18361,1.1813,1.18182,77835.3203
26.10.2020 09:00:00.000,1.18182,1.18205,1.18055,1.181,64356.2383
26.10.2020 10:00:00.000,1.181,1.18238,1.18032,1.18233,46753.3516
26.10.2020 11:00:00.000,1.18234,1.18278,1.18192,1.18214,43158.6484
26.10.2020 12:00:00.000,1.18214,1.18234,1.18056,1.18133,46316.8008
26.10.2020 13:00:00.000,1.18134,1.18248,1.18106,1.1817,49046.8789
26.10.2020 14:00:00.000,1.1817,1.18207,1.18095,1.18125,49130.0703
26.10.2020 15:00:00.000,1.18125,1.18226,1.18077,1.18154,57030.8594
26.10.2020 16:00:00.000,1.18154,1.18241,1.18151,1.1824,30642.2793
26.10.2020 17:00:00.000,1.18239,1.18264,1.18132,1.18158,30906.0098
26.10.2020 18:00:00.000,1.18158,1.18181,1.18108,1.18129,31695.5508
26.10.2020 19:00:00.000,1.18129,1.18157,1.18061,1.1807,25908.5195
26.10.2020 20:00:00.000,1.18069,1.18103,1.18062,1.18086,17908.3105
26.10.2020 21:00:00.000,1.1809,1.18124,1.18079,1.18091,629.9825
26.10.2020 22:00:00.000,1.1808,1.18103,1.18063,1.18072,11747.0527
26.10.2020 23:00:00.000,1.18072,1.1811,1.18068,1.18091,15518.6602
27.10.2020 00:00:00.000,1.18092,1.1821,1.18077,1.18207,42484.5313
27.10.2020 01:00:00.000,1.18208,1.18228,1.18154,1.18182,42607.25
27.10.2020 02:00:00.000,1.18183,1.18251,1.18183,1.18228,33303.9883
27.10.2020 03:00:00.000,1.18226,1.18226,1.18172,1.18206,27114.5996
27.10.2020 04:00:00.000,1.18205,1.18252,1.18205,1.18245,22135
27.10.2020 05:00:00.000,1.18245,1.18347,1.18244,1.18335,40166.1484
27.10.2020 06:00:00.000,1.18334,1.18358,1.18296,1.18318,36547.9688
27.10.2020 07:00:00.000,1.18317,1.18319,1.18154,1.18183,44635.9688
27.10.2020 08:00:00.000,1.18184,1.18232,1.17963,1.18093,65475.0313
27.10.2020 09:00:00.000,1.18092,1.1817,1.18007,1.18087,41314.7305
27.10.2020 10:00:00.000,1.18086,1.18163,1.18044,1.18144,38253.8984
27.10.2020 11:00:00.000,1.18143,1.18269,1.18136,1.18238,31437.1094
27.10.2020 12:00:00.000,1.18238,1.18332,1.18238,1.18273,35512.2617
27.10.2020 13:00:00.000,1.18271,1.18379,1.18242,1.18346,47231.3281
27.10.2020 14:00:00.000,1.18347,1.18387,1.18199,1.18241,53113.5508
27.10.2020 15:00:00.000,1.18241,1.18349,1.18206,1.18336,48480.5195
27.10.2020 16:00:00.000,1.18336,1.18369,1.18233,1.18291,32146.7402
27.10.2020 17:00:00.000,1.1829,1.18304,1.18244,1.18252,26781.8594
27.10.2020 18:00:00.000,1.18252,1.18277,1.18119,1.1812,19187.5098
27.10.2020 19:00:00.000,1.18119,1.18159,1.1808,1.18089,18837.2109
27.10.2020 20:00:00.000,1.1809,1.18157,1.17927,1.1795,12682.0195
27.10.2020 21:00:00.000,1.17949,1.17978,1.17829,1.17871,5856.3877
27.10.2020 22:00:00.000,1.17871,1.17875,1.17695,1.178,24581.8496
27.10.2020 23:00:00.000,1.17801,1.17821,1.17774,1.17815,24107.25
28.10.2020 00:00:00.000,1.17818,1.17824,1.17726,1.1779,42071.6992
28.10.2020 01:00:00.000,1.1779,1.17879,1.17772,1.17799,41972.8281
28.10.2020 02:00:00.000,1.17799,1.1782,1.17771,1.1778,31725.5293
28.10.2020 03:00:00.000,1.17778,1.17811,1.17761,1.17768,20930.5293
28.10.2020 04:00:00.000,1.17769,1.1781,1.17744,1.17794,16485.0391
28.10.2020 05:00:00.000,1.17793,1.17847,1.17759,1.17839,28880.1992
28.10.2020 06:00:00.000,1.1784,1.17851,1.17647,1.17678,39392.25
28.10.2020 07:00:00.000,1.17677,1.17781,1.17675,1.17706,54512.0898
28.10.2020 08:00:00.000,1.17706,1.17707,1.17498,1.17647,83860.6406
28.10.2020 09:00:00.000,1.17645,1.17649,1.17431,1.17484,78815.6094
28.10.2020 10:00:00.000,1.17485,1.17529,1.17374,1.17381,67883.8984
28.10.2020 11:00:00.000,1.1738,1.17465,1.17298,1.17364,68667.8672
28.10.2020 12:00:00.000,1.17364,1.17366,1.17178,1.17266,66478.5469
28.10.2020 13:00:00.000,1.17267,1.17406,1.17215,1.17342,71121.0234
28.10.2020 14:00:00.000,1.17342,1.17417,1.17206,1.17326,78099.5703
28.10.2020 15:00:00.000,1.17325,1.17515,1.17307,1.17506,61634.5898
28.10.2020 16:00:00.000,1.17508,1.17603,1.17458,1.1751,44729.9492
28.10.2020 17:00:00.000,1.1751,1.17523,1.17456,1.17504,31728.8203
28.10.2020 18:00:00.000,1.17505,1.17581,1.17484,1.17507,33488.6016
28.10.2020 19:00:00.000,1.1751,1.17557,1.17445,1.17467,34535.1016
28.10.2020 20:00:00.000,1.17466,1.17509,1.17447,1.17457,13851.1396
28.10.2020 21:00:00.000,1.17457,1.17476,1.17434,1.17455,940.14
28.10.2020 22:00:00.000,1.17451,1.17535,1.17447,1.17482,6510.75
28.10.2020 23:00:00.000,1.17483,1.1749,1.1744,1.17482,10584.8799
29.10.2020 00:00:00.000,1.17482,1.17563,1.17437,1.17514,27627.9102
29.10.2020 01:00:00.000,1.17515,1.17587,1.17476,1.17569,27677.5996
29.10.2020 02:00:00.000,1.1757,1.17582,1.17474,1.17476,14057.4502
29.10.2020 03:00:00.000,1.17479,1.17529,1.1744,1.17522,19241.6191
29.10.2020 04:00:00.000,1.17523,1.1755,1.1751,1.17527,15729.7803
29.10.2020 05:00:00.000,1.17528,1.17548,1.17491,1.17547,22491.5
29.10.2020 06:00:00.000,1.17547,1.17573,1.17507,1.17547,23999.7109
29.10.2020 07:00:00.000,1.17546,1.17553,1.17351,1.1736,48608.2305
29.10.2020 08:00:00.000,1.17361,1.17401,1.17248,1.17292,71162.2109
29.10.2020 09:00:00.000,1.17291,1.17385,1.17236,1.17257,52087.6992
29.10.2020 10:00:00.000,1.17258,1.17281,1.17149,1.17173,49862.8281
29.10.2020 11:00:00.000,1.17172,1.17209,1.17018,1.17039,51745.3281
29.10.2020 12:00:00.000,1.17038,1.17172,1.16951,1.17041,43085.4883
29.10.2020 13:00:00.000,1.17041,1.17144,1.16798,1.16916,77141
29.10.2020 14:00:00.000,1.16918,1.17002,1.16745,1.16838,57656.4102
29.10.2020 15:00:00.000,1.16839,1.16845,1.16548,1.1657,46751.3516
29.10.2020 16:00:00.000,1.16571,1.16656,1.16563,1.16606,38159.5
29.10.2020 17:00:00.000,1.16605,1.16615,1.16501,1.16579,24229.6602
29.10.2020 18:00:00.000,1.1658,1.16742,1.16576,1.16702,19828.2207
29.10.2020 19:00:00.000,1.16701,1.16783,1.16701,1.16742,20263.8203
29.10.2020 20:00:00.000,1.16742,1.16768,1.16707,1.16731,10918.9102
29.10.2020 21:00:00.000,1.16743,1.16752,1.16684,1.16741,1901.6775
29.10.2020 22:00:00.000,1.1674,1.16742,1.1668,1.16696,5015.0049
29.10.2020 23:00:00.000,1.16697,1.16789,1.1669,1.16783,10472.2598
30.10.2020 00:00:00.000,1.16782,1.16782,1.16686,1.16741,29059.4609
30.10.2020 01:00:00.000,1.16741,1.16849,1.16724,1.16841,37103.5117
30.10.2020 02:00:00.000,1.16841,1.16899,1.16812,1.16856,22285.6895
30.10.2020 03:00:00.000,1.16858,1.16945,1.1685,1.16903,20638.5391
30.10.2020 04:00:00.000,1.16904,1.16913,1.16811,1.16814,16332.5498
30.10.2020 05:00:00.000,1.16815,1.16833,1.16749,1.16807,38764.1016
30.10.2020 06:00:00.000,1.16806,1.16843,1.16755,1.16781,30248.5996
30.10.2020 07:00:00.000,1.16781,1.16835,1.16649,1.16765,42728.1289
30.10.2020 08:00:00.000,1.16765,1.16837,1.16604,1.16686,62966.6406
30.10.2020 09:00:00.000,1.16688,1.16827,1.16688,1.16731,56226.3398
30.10.2020 10:00:00.000,1.16733,1.16756,1.16645,1.16728,53774.7383
30.10.2020 11:00:00.000,1.16728,1.16774,1.16647,1.16723,56411.1992
30.10.2020 12:00:00.000,1.16723,1.17042,1.16703,1.16992,50255.1719
30.10.2020 13:00:00.000,1.16992,1.17027,1.16771,1.16867,58912.4102
30.10.2020 14:00:00.000,1.16868,1.16895,1.16754,1.16778,63126.8086
30.10.2020 15:00:00.000,1.16777,1.1688,1.1642,1.16467,84880.6172
30.10.2020 16:00:00.000,1.16467,1.16566,1.16443,1.16509,52429.6914
30.10.2020 17:00:00.000,1.16508,1.16512,1.164,1.16457,31783.9805
30.10.2020 18:00:00.000,1.16456,1.16479,1.16422,1.1644,29142.5098
30.10.2020 19:00:00.000,1.1644,1.16508,1.16439,1.16463,31383.5508
30.10.2020 20:00:00.000,1.16463,1.16486,1.16417,1.16431,32083.5098
01.11.2020 22:00:00.000,1.16498,1.16503,1.16434,1.16439,372.925
01.11.2020 23:00:00.000,1.16439,1.16459,1.16386,1.16416,10593.5703
02.11.2020 00:00:00.000,1.16415,1.16466,1.16377,1.16416,30710.3691
02.11.2020 01:00:00.000,1.16416,1.16487,1.16398,1.16417,29319.8594
02.11.2020 02:00:00.000,1.16418,1.16471,1.1639,1.16439,24790.4004
02.11.2020 03:00:00.000,1.16438,1.16442,1.16392,1.16405,14330.8701
02.11.2020 04:00:00.000,1.16404,1.16404,1.163,1.1631,22828
02.11.2020 05:00:00.000,1.16309,1.16393,1.16307,1.16371,25015.7109
02.11.2020 06:00:00.000,1.16372,1.1643,1.16335,1.16429,33746.3984
02.11.2020 07:00:00.000,1.16429,1.16436,1.16269,1.16301,47977.4688
02.11.2020 08:00:00.000,1.16299,1.16361,1.16221,1.16332,59129.8086
02.11.2020 09:00:00.000,1.16331,1.16492,1.1632,1.16402,54370.4609
02.11.2020 10:00:00.000,1.16402,1.16509,1.16381,1.16478,48686.5781
02.11.2020 11:00:00.000,1.16476,1.16557,1.16446,1.1651,51640.4492
02.11.2020 12:00:00.000,1.16511,1.16543,1.16426,1.16458,48548.1211
02.11.2020 13:00:00.000,1.16458,1.16524,1.16361,1.16371,46585.0117
02.11.2020 14:00:00.000,1.1637,1.16386,1.16292,1.1632,53913.9688
02.11.2020 15:00:00.000,1.16319,1.16382,1.1625,1.16357,57969.1719
02.11.2020 16:00:00.000,1.16358,1.16406,1.16282,1.16332,47244.8594
02.11.2020 17:00:00.000,1.16333,1.16343,1.16238,1.16277,33924.9883
02.11.2020 18:00:00.000,1.16277,1.16285,1.16228,1.16245,23622.4297
02.11.2020 19:00:00.000,1.16244,1.16326,1.16238,1.16308,22369.9004
02.11.2020 20:00:00.000,1.16309,1.16409,1.16303,1.16377,27712.6641
02.11.2020 21:00:00.000,1.16377,1.16411,1.16368,1.16404,9605.7354
02.11.2020 22:00:00.000,1.16404,1.16413,1.16318,1.16404,652.285
02.11.2020 23:00:00.000,1.16404,1.16424,1.16393,1.16404,12770.6201
03.11.2020 00:00:00.000,1.16405,1.16455,1.16372,1.16422,22348.6191
03.11.2020 01:00:00.000,1.16422,1.16511,1.16408,1.16499,30111.8809
03.11.2020 02:00:00.000,1.16499,1.1652,1.16477,1.16509,25391.5801
03.11.2020 03:00:00.000,1.1651,1.16545,1.16472,1.16514,18266.3496
03.11.2020 04:00:00.000,1.16515,1.16543,1.1649,1.16495,11475.7998
03.11.2020 05:00:00.000,1.16494,1.16596,1.16492,1.16548,18789.0801
03.11.2020 06:00:00.000,1.16547,1.16659,1.16532,1.16604,20663.9902
03.11.2020 07:00:00.000,1.16605,1.16726,1.16582,1.16714,37484.7617
03.11.2020 08:00:00.000,1.16713,1.16886,1.16665,1.16837,46992.6914
03.11.2020 09:00:00.000,1.16838,1.16976,1.16785,1.16966,47331.5313
03.11.2020 10:00:00.000,1.16965,1.16984,1.16917,1.16974,37915.8789
03.11.2020 11:00:00.000,1.16973,1.1718,1.16956,1.17068,42541.8008
03.11.2020 12:00:00.000,1.17069,1.17117,1.16986,1.16992,38613.1719
03.11.2020 13:00:00.000,1.16992,1.17134,1.16992,1.17045,38967.7891
03.11.2020 14:00:00.000,1.17044,1.1722,1.17025,1.17114,36279.8906
03.11.2020 15:00:00.000,1.17115,1.17353,1.17113,1.17296,40101.8984
03.11.2020 16:00:00.000,1.17295,1.17397,1.17213,1.17235,26546.0098
03.11.2020 17:00:00.000,1.17236,1.17291,1.17082,1.17094,23950.7695
03.11.2020 18:00:00.000,1.17096,1.17128,1.16996,1.16996,22232.2793
03.11.2020 19:00:00.000,1.16997,1.17058,1.16987,1.17049,18152.0996
03.11.2020 20:00:00.000,1.17049,1.17057,1.16957,1.17023,22496.1094
03.11.2020 21:00:00.000,1.17022,1.17225,1.17009,1.1715,12652.1826
03.11.2020 22:00:00.000,1.1715,1.17279,1.17136,1.17279,672.7985
03.11.2020 23:00:00.000,1.1728,1.17639,1.17246,1.17616,20795.1602
04.11.2020 00:00:00.000,1.17617,1.17704,1.16884,1.16893,69139.7266
04.11.2020 01:00:00.000,1.16892,1.17264,1.16744,1.16836,83112.3203
04.11.2020 02:00:00.000,1.16837,1.16858,1.16026,1.16192,77627.8281
04.11.2020 03:00:00.000,1.16189,1.1665,1.16155,1.16446,74477.2266
04.11.2020 04:00:00.000,1.16445,1.16762,1.16311,1.16542,58729.9102
04.11.2020 05:00:00.000,1.16541,1.16818,1.16483,1.16587,77016.8906
04.11.2020 06:00:00.000,1.16589,1.16657,1.16358,1.16442,101456.4922
04.11.2020 07:00:00.000,1.16443,1.16615,1.16282,1.16611,94251.1484
04.11.2020 08:00:00.000,1.16611,1.16953,1.16542,1.16679,58645.8789
04.11.2020 09:00:00.000,1.16678,1.16896,1.16631,1.16755,66313.8828
04.11.2020 10:00:00.000,1.16756,1.16973,1.16721,1.1693,64118.3789
04.11.2020 11:00:00.000,1.1693,1.17099,1.16882,1.17071,61063.7305
04.11.2020 12:00:00.000,1.1707,1.17455,1.1697,1.17186,56536.2109
04.11.2020 13:00:00.000,1.17186,1.17285,1.17013,1.17102,36160.2109
04.11.2020 14:00:00.000,1.17103,1.17166,1.16803,1.17085,56816.9688
04.11.2020 15:00:00.000,1.17085,1.17196,1.17019,1.17082,50757.4492
04.11.2020 16:00:00.000,1.17078,1.17341,1.16974,1.17294,48038.9883
04.11.2020 17:00:00.000,1.17293,1.17293,1.17117,1.1715,39098.6992
04.11.2020 18:00:00.000,1.1715,1.17216,1.171,1.17187,32472.0801
04.11.2020 19:00:00.000,1.17188,1.17259,1.17129,1.1725,26629.2598
04.11.2020 20:00:00.000,1.17249,1.17285,1.17155,1.17155,36144.3008
04.11.2020 21:00:00.000,1.17155,1.17266,1.17154,1.17244,14040.7305
04.11.2020 22:00:00.000,1.17251,1.17311,1.17164,1.1721,1240.1775
04.11.2020 23:00:00.000,1.17211,1.17376,1.17211,1.17321,11345.7998
05.11.2020 00:00:00.000,1.17321,1.1739,1.17286,1.1729,35176.5586
05.11.2020 01:00:00.000,1.17293,1.1732,1.17181,1.17214,49363.6797
05.11.2020 02:00:00.000,1.17214,1.17341,1.17107,1.1733,44990.4102
05.11.2020 03:00:00.000,1.17331,1.17395,1.17274,1.17351,30239.1699
05.11.2020 04:00:00.000,1.17351,1.17419,1.17344,1.17379,25155.7207
05.11.2020 05:00:00.000,1.1738,1.17441,1.17335,1.1736,30506.0098
05.11.2020 06:00:00.000,1.17361,1.17426,1.17343,1.17351,28825.8105
05.11.2020 07:00:00.000,1.17351,1.17487,1.17274,1.17457,60948.9492
05.11.2020 08:00:00.000,1.17455,1.17699,1.17402,1.17629,59373.8281
05.11.2020 09:00:00.000,1.17628,1.18023,1.17551,1.17943,48626.5313
05.11.2020 10:00:00.000,1.17942,1.18114,1.17887,1.18113,48942.0703
05.11.2020 11:00:00.000,1.18114,1.18145,1.18,1.18102,46019.4492
05.11.2020 12:00:00.000,1.18101,1.18467,1.18054,1.1845,56652.1016
05.11.2020 13:00:00.000,1.18451,1.18596,1.1831,1.18391,50999.8398
05.11.2020 14:00:00.000,1.18391,1.18398,1.18184,1.18277,56001.3906
05.11.2020 15:00:00.000,1.1828,1.1833,1.1801,1.18247,66199.6563
05.11.2020 16:00:00.000,1.18248,1.18318,1.18049,1.18082,49454.5391
05.11.2020 17:00:00.000,1.18081,1.18096,1.17913,1.18032,43992.5781
05.11.2020 18:00:00.000,1.18033,1.18159,1.17951,1.18112,32454.5391
05.11.2020 19:00:00.000,1.18109,1.18394,1.18071,1.18384,39325.8906
05.11.2020 20:00:00.000,1.18386,1.18441,1.18103,1.18261,30772.1504
05.11.2020 21:00:00.000,1.1826,1.18345,1.18252,1.18268,7150.6436
05.11.2020 22:00:00.000,1.18268,1.18356,1.1822,1.18221,893.5375
05.11.2020 23:00:00.000,1.18222,1.18466,1.18082,1.18167,12456.7305
06.11.2020 00:00:00.000,1.18169,1.18317,1.1804,1.18046,14318
06.11.2020 01:00:00.000,1.18047,1.18141,1.17952,1.18118,29410.8906
06.11.2020 02:00:00.000,1.18119,1.18267,1.18076,1.18241,24893.1504
06.11.2020 03:00:00.000,1.18241,1.18335,1.18199,1.18241,17649.3301
06.11.2020 04:00:00.000,1.18241,1.18267,1.18186,1.18189,11906.1699
06.11.2020 05:00:00.000,1.18189,1.1827,1.18139,1.18143,14186.5303
06.11.2020 06:00:00.000,1.18143,1.18313,1.18129,1.18293,16408.4609
06.11.2020 07:00:00.000,1.18294,1.18407,1.18273,1.18401,27050.6309
06.11.2020 08:00:00.000,1.18403,1.18532,1.18329,1.1843,28076.6406
06.11.2020 09:00:00.000,1.18431,1.18535,1.18256,1.18531,29153.3203
06.11.2020 10:00:00.000,1.1853,1.1875,1.18464,1.18656,30130.1504
06.11.2020 11:00:00.000,1.18659,1.18804,1.18659,1.18774,28037.5801
06.11.2020 12:00:00.000,1.18774,1.18843,1.18619,1.18749,25706.8203
06.11.2020 13:00:00.000,1.18748,1.18902,1.18658,1.18891,38260.5391
06.11.2020 14:00:00.000,1.1889,1.18908,1.18511,1.18611,37634.5703
06.11.2020 15:00:00.000,1.18611,1.18848,1.18589,1.18725,29577.7695
06.11.2020 16:00:00.000,1.18724,1.18903,1.18706,1.18852,30365.1797
06.11.2020 17:00:00.000,1.18853,1.18902,1.18771,1.1881,20904.4805
06.11.2020 18:00:00.000,1.18809,1.18852,1.18786,1.18823,13074.8203
06.11.2020 19:00:00.000,1.18823,1.18865,1.18801,1.18815,6724.9302
06.11.2020 20:00:00.000,1.18816,1.18829,1.18761,1.18786,9322.4697
06.11.2020 21:00:00.000,1.18786,1.18817,1.187,1.187,16639.4551
08.11.2020 22:00:00.000,1.18898,1.18899,1.1886,1.18881,355.37
08.11.2020 23:00:00.000,1.18881,1.1895,1.18833,1.18924,11065.4199
09.11.2020 00:00:00.000,1.18924,1.18931,1.18786,1.18857,16691.5293
09.11.2020 01:00:00.000,1.18858,1.18952,1.18823,1.18878,23568.25
09.11.2020 02:00:00.000,1.18878,1.18929,1.18869,1.18905,13355.29
09.11.2020 03:00:00.000,1.18905,1.18916,1.18874,1.18912,14228.3604
09.11.2020 04:00:00.000,1.18913,1.18942,1.18864,1.18867,9470.6201
09.11.2020 05:00:00.000,1.18867,1.18957,1.188,1.18805,20124
09.11.2020 06:00:00.000,1.18805,1.18932,1.18805,1.18924,14356.9805
09.11.2020 07:00:00.000,1.18923,1.18983,1.18811,1.18885,25492.6992
09.11.2020 08:00:00.000,1.18885,1.18962,1.18647,1.18715,27097.7207
09.11.2020 09:00:00.000,1.18717,1.18851,1.18664,1.18738,30547.0098
09.11.2020 10:00:00.000,1.18738,1.18801,1.18698,1.18799,19835.0605
09.11.2020 11:00:00.000,1.18798,1.19,1.186,1.18866,34647.8203
09.11.2020 12:00:00.000,1.18863,1.18997,1.18705,1.18939,66727.25
09.11.2020 13:00:00.000,1.1894,1.19067,1.18712,1.18928,55808.3594
09.11.2020 14:00:00.000,1.18928,1.19199,1.18614,1.18625,51045.0703
09.11.2020 15:00:00.000,1.18623,1.18708,1.18139,1.18281,79560.3594
09.11.2020 16:00:00.000,1.18281,1.18281,1.17952,1.18095,64556.3906
09.11.2020 17:00:00.000,1.18094,1.18231,1.18073,1.18185,36836.7188
09.11.2020 18:00:00.000,1.18185,1.18214,1.1803,1.1816,24312.7793
09.11.2020 19:00:00.000,1.18161,1.18324,1.18151,1.18323,24071.3203
09.11.2020 20:00:00.000,1.18323,1.18364,1.18102,1.1812,20950.4297
09.11.2020 21:00:00.000,1.18119,1.18207,1.18103,1.18127,13591.5
09.11.2020 22:00:00.000,1.18124,1.18205,1.18097,1.18175,1330.8815
09.11.2020 23:00:00.000,1.18172,1.18275,1.18137,1.1824,7673.6602
10.11.2020 00:00:00.000,1.1824,1.18261,1.18068,1.18146,28992.8105
10.11.2020 01:00:00.000,1.18146,1.18283,1.18137,1.18242,32050.9102
10.11.2020 02:00:00.000,1.18243,1.18384,1.18236,1.18256,29278.2207
10.11.2020 03:00:00.000,1.18256,1.18318,1.18228,1.18307,21265.7793
10.11.2020 04:00:00.000,1.18307,1.18374,1.18303,1.18353,10414.6201
10.11.2020 05:00:00.000,1.18354,1.18372,1.18249,1.18333,15662.5
10.11.2020 06:00:00.000,1.18335,1.18347,1.18196,1.18296,15914.3604
10.11.2020 07:00:00.000,1.18298,1.18358,1.18139,1.18167,31656.7598
10.11.2020 08:00:00.000,1.18167,1.18432,1.18162,1.18345,38947.1094
10.11.2020 09:00:00.000,1.18344,1.18404,1.18002,1.18064,38571.5117
10.11.2020 10:00:00.000,1.18065,1.18097,1.17799,1.17802,46048.2813
10.11.2020 11:00:00.000,1.17802,1.18079,1.17799,1.18007,40502.2891
10.11.2020 12:00:00.000,1.18005,1.18196,1.17953,1.18096,35345.0703
10.11.2020 13:00:00.000,1.18094,1.18147,1.1793,1.18102,31996.8203
10.11.2020 14:00:00.000,1.18101,1.18272,1.1801,1.18135,44488.4609
10.11.2020 15:00:00.000,1.18135,1.18342,1.1807,1.18206,46796.6797
10.11.2020 16:00:00.000,1.18205,1.18233,1.18026,1.18099,31961.2793
10.11.2020 17:00:00.000,1.18098,1.18224,1.18081,1.18197,21110.1309
10.11.2020 18:00:00.000,1.18195,1.18237,1.18154,1.18208,15394.8301
10.11.2020 19:00:00.000,1.18206,1.18258,1.1813,1.18138,20145.1797
10.11.2020 20:00:00.000,1.18136,1.18153,1.18031,1.18086,17848.4199
10.11.2020 21:00:00.000,1.18086,1.18187,1.18044,1.18127,5255.4082
10.11.2020 22:00:00.000,1.18127,1.18212,1.18104,1.18189,1034.52
10.11.2020 23:00:00.000,1.18188,1.18203,1.18167,1.18184,6342.0898
11.11.2020 00:00:00.000,1.18183,1.18261,1.18169,1.18179,12587.71
11.11.2020 01:00:00.000,1.18178,1.18282,1.18171,1.18269,15579.9004
11.11.2020 02:00:00.000,1.18271,1.18283,1.18214,1.18249,21379.5
11.11.2020 03:00:00.000,1.18249,1.18327,1.18238,1.18269,16774.0195
11.11.2020 04:00:00.000,1.18269,1.18288,1.18225,1.18227,10391.7695
11.11.2020 05:00:00.000,1.18226,1.18261,1.18212,1.18248,12529.3604
11.11.2020 06:00:00.000,1.18247,1.18267,1.18166,1.18238,11656.9697
11.11.2020 07:00:00.000,1.18238,1.18281,1.1807,1.1808,20544.0605
11.11.2020 08:00:00.000,1.18081,1.18099,1.17839,1.1789,33551.5703
11.11.2020 09:00:00.000,1.1789,1.17999,1.17798,1.1793,29866.8594
11.11.2020 10:00:00.000,1.17927,1.17971,1.17748,1.17849,21934.9004
11.11.2020 11:00:00.000,1.17848,1.1792,1.17621,1.17686,31150.6602
11.11.2020 12:00:00.000,1.17686,1.17728,1.17536,1.17722,34519.75
11.11.2020 13:00:00.000,1.17725,1.17743,1.17536,1.17584,33441.6602
11.11.2020 14:00:00.000,1.17585,1.17638,1.17457,1.17524,30871.9609
11.11.2020 15:00:00.000,1.17523,1.17594,1.17454,1.17577,28951.0098
11.11.2020 16:00:00.000,1.17578,1.17678,1.1756,1.17659,16569.5195
11.11.2020 17:00:00.000,1.17659,1.17742,1.17627,1.17729,13112.2305
11.11.2020 18:00:00.000,1.17731,1.17778,1.17709,1.17725,7211.52
11.11.2020 19:00:00.000,1.17725,1.17752,1.17691,1.17738,7566.8198
11.11.2020 20:00:00.000,1.17737,1.17813,1.177,1.17804,6567.9951
11.11.2020 21:00:00.000,1.17801,1.17824,1.17767,1.17771,3323.51
11.11.2020 22:00:00.000,1.17771,1.17795,1.17737,1.17774,836.5862
11.11.2020 23:00:00.000,1.17771,1.17799,1.17752,1.17792,1745.74
12.11.2020 00:00:00.000,1.17792,1.17815,1.17731,1.17793,13091.8301
12.11.2020 01:00:00.000,1.17792,1.17883,1.17759,1.17818,21289.3398
